packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
228,2026-06-27T09:33:41.714827000Z,S1G Beacon,129,34,-25,920,3,1,,,,,,,0,0
229,2026-06-27T09:33:42.053730000Z,Data,287,34,-26,920,2,0,0,0,0,0,0,1,0,0
230,2026-06-27T09:33:42.532246000Z,S1G Beacon,61,34,-25,920,3,1,,,,,,,0,0
232,2026-06-27T09:33:43.353282000Z,S1G Beacon,129,34,-27,920,3,1,,,,,,,0,0
233,2026-06-27T09:33:44.170699000Z,S1G Beacon,61,34,-26,920,3,1,,,,,,,0,0
234,2026-06-27T09:33:44.385267000Z,QoS Data,148,34,-15,920,2,8,1,0,0,0,0,1,720,0
236,2026-06-27T09:33:44.387775000Z,QoS Data,148,34,-31,920,2,8,0,0,0,0,0,1,720,0
238,2026-06-27T09:33:44.393535000Z,QoS Data,131,34,-37,920,2,8,1,0,0,0,0,1,720,0
240,2026-06-27T09:33:44.395872000Z,QoS Data,131,34,-30,920,2,8,0,0,0,0,0,1,720,0
242,2026-06-27T09:33:44.541800000Z,QoS Data,128,34,-14,920,2,8,1,0,0,0,0,1,720,0
244,2026-06-27T09:33:44.544164000Z,QoS Data,128,34,-32,920,2,8,0,0,0,0,0,1,720,0
246,2026-06-27T09:33:44.991717000Z,S1G Beacon,129,34,-27,920,3,1,,,,,,,0,0
247,2026-06-27T09:33:45.077806000Z,Data,287,34,-27,920,2,0,0,0,0,0,0,1,0,0
248,2026-06-27T09:33:45.809167000Z,S1G Beacon,61,34,-24,920,3,1,,,,,,,0,0
249,2026-06-27T09:33:46.630188000Z,S1G Beacon,129,34,-28,920,3,1,,,,,,,0,0
250,2026-06-27T09:33:47.447604000Z,S1G Beacon,61,34,-27,920,3,1,,,,,,,0,0
251,2026-06-27T09:33:48.101770000Z,Data,287,34,-24,920,2,0,0,0,0,0,0,1,0,0
252,2026-06-27T09:33:49.086054000Z,S1G Beacon,61,34,-25,920,3,1,,,,,,,0,0
253,2026-06-27T09:33:49.409159000Z,QoS Data,148,34,-14,920,2,8,1,0,0,0,0,1,720,0
